id,source,noisy_text,clean_text,edit_distance,document_type,error_rate
syn_0564,synthetic,contento de echarlef vuestras dl-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0565,synthetic,contento de echarle vuestas di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0566,synthetic,cotento cle ecbarles vuestras di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0567,synthetic,con tento de echarlnes uuestnrasdi-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0568,synthetic,conteto de echarles vueltras dí-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0569,synthetic,contento de.ecbarles vucstras di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0570,synthetic,onlento de echarle.suucstra dl-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0571,synthetic,cóntcnto d.e echarles vueftra di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0572,synthetic,ontento de eoharles vuestráf di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0573,synthetic,cóntento de echarlefvuestrai di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0574,synthetic,conentó dnc eoharle.s uuesrras di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0575,synthetic,ccntemto de echarles vuestros di-,contento de echarles vuestras di-,-1,synthetic_17th_century_spanish,-1
syn_0576,synthetic,"vinas bendiciones, lesunisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0577,synthetic,"vinas bendicfiones, les unisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0578,synthetic,"vinas bendiciones, les unisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0579,synthetic,"vinas beudici:ones, les unisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0580,synthetic,"vinas bendieione, lefunisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0581,synthetic,"vimas bendlcines, les uniteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0582,synthetic,"vinasbenlciones, les unisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0583,synthetic,"vinas.bendicione, lesunistels","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0584,synthetic,"vinas bendiciones, lesnisteis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0585,synthetic,"vinas bendicíones, lesunitéis","vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0586,synthetic,inas bcndicion:es lcsuiniitelf,"vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0587,synthetic,vinasbcndiciones-les u nitois,"vinas bendiciones, les unisteis",-1,synthetic_17th_century_spanish,-1
syn_0588,synthetic,a vuestro sagrado pecho con ua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0589,synthetic,a vuestro sagrado peoho c:on sua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0590,synthetic,a vuéstro sagrado pecho con sua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0591,synthetic,a.vuesrrosando pechocon sua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0592,synthetic,a vuestro sagrado pecho oen sua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0593,synthetic,a vuestro sagrado pecho coan suaa-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0594,synthetic,ávuestto sgtado pecho con sua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0595,synthetic,a vuestnosagrdo echo con sua,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0596,synthetic,á v.uestrfó sagrado pechocon fua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0597,synthetic,á vueftro faerado pe choc on sua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0598,synthetic,a voestto s agrado p.echoa consua-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0599,synthetic,a vruestrosgriaclo pecho con soa-,a vuestro sagrado pecho con sua-,-1,synthetic_17th_century_spanish,-1
syn_0600,synthetic,"vissimos abrazos. Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0601,synthetic,"vissimos abrazos. Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0602,synthetic,"visimos abrazos. Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0603,synthetic,"visslmos abrao. Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0604,synthetic,"vissimos  abrazós.Dichoso edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0605,synthetic,"vissimos eabrazos.Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0606,synthetic,"vislims ábrozos. Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0607,synthetic,"uilfimos abrazos. Dichosa edad,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0608,synthetic,"víssimos abrazós..icbosa eacl,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0609,synthetic,"vissimos abrazos. Dichosa edád,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0610,synthetic,"viss:imol.abra:zos. Dichosa eclad,f","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0611,synthetic,"vissmosrabrazos. Dchosa odd,","vissimos abrazos. Dichosa edad,",-1,synthetic_17th_century_spanish,-1
syn_0612,synthetic,que os merecio tan regalados cariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0613,synthetic,que os merecio tan rogaladós oariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0614,synthetic,que os merecio an regaladcs cariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0615,synthetic,qoe fos merecio tan ngalados cariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0616,synthetic,que os merecio tan regelados cariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0617,synthetic,que os metecio tau regalaclos cariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0618,synthetic,que os morecio tan reqalados cariñós!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0619,synthetic,que os merociotán rgálados caariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0620,synthetic,que os m:erecio tan reegaládoscariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0621,synthetic,que os mefreeio tán reagarlados cariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0622,synthetic,queos merecio tan regálaclós oariños!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0623,synthetic,que osm-ereciota rcgalads catiño:s!,que os merecio tan regalados cariños!,-1,synthetic_17th_century_spanish,-1
syn_0624,synthetic,Y pues en la celestial Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0625,synthetic,Y pues en la celestial-Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0626,synthetic,Y pues on lacelestial Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0627,synthetic,Y pei en la celestial Jerua-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0628,synthetic,Y paes en la celestial Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0629,synthetic,Y pues eu la celeitial Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0630,synthetic,Y pues en le celestial J:eru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0631,synthetic,Y pues enlacelesia Jérnu-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0632,synthetic,Y puesen lacelestíal :Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0633,synthetic,Y ques en la celeslial Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0634,synthetic,Y ques oula celestia Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0635,synthetic,Yr puos.en la cclestia Jeru-,Y pues en la celestial Jeru-,-1,synthetic_17th_century_spanish,-1
syn_0636,synthetic,salen no ha mudado de condicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0637,synthetic,salen no ha mudado de condicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0638,synthetic,slen no ha mudado de codicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0639,synthetic,salen no h mudado de condcion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0640,synthetic,saleu no ha mudado d:e conedicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0641,synthetic,salen no ha mudado decondiieione,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0642,synthetic,salen.nioha mudado de condicíon,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0643,synthetic,sale no ha meuddo de condicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0644,synthetic,alen no ha meuclado decondicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0645,synthetic,selenno ha mudado de condicicn,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0646,synthetic,salen u ha niuclád de condioion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0647,synthetic,sálen no ha mud-ado de eonclicion,salen no ha mudado de condicion,-1,synthetic_17th_century_spanish,-1
syn_0648,synthetic,"vuestra Benignidad, proseguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0649,synthetic,"vuestra Benignidad, proscguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0650,synthetic,"vuestraBenigndad, próleguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0651,synthetic,"vuesta Benigniclad, proseguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0652,synthetic,"vuostra Bcnignidad, broseigu.ld,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0653,synthetic,"buestra Benignidad, proguid","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0654,synthetic,"vuestna Bcuignidad, proseguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0655,synthetic,"vustro Benigniclad,proseguicl,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0656,synthetic,"vuestra Bnlgnidad, ptonseguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0657,synthetic,"vueastra Beigndad, profeid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0658,synthetic,"vuestra Benienidad, proséguid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0659,synthetic,"vue-stra Breriigniclad, prosegid,","vuestra Benignidad, proseguid,",-1,synthetic_17th_century_spanish,-1
syn_0660,synthetic,"o Niño tierno, yDios Eterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0661,synthetic,"o Niño tlerno, y Díos Eterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0662,synthetic,"o Niño tierno, y Dios Eterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0663,synthetic,"o Nifño tierno, y Dios Eteno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0664,synthetic,"o Niño tierno, y nDics Eterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0665,synthetic,"o Niño tierno, y Dos Eterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0666,synthetic,"o Nlño tieto, y Dios Eternc,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0667,synthetic,"o Nñotierno,y Dios Eterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0668,synthetic,"o Niñ-o ftierno, y.Dios Ererno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0669,synthetic,"o ño tierno, y DicsEterno,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0670,synthetic,"o Niño tienno, y cllsEte ro,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0671,synthetic,"o iño aclerno, y. Dos Eteruo,","o Niño tierno, y Dios Eterno,",-1,synthetic_17th_century_spanish,-1
syn_0672,synthetic,"proseguid en bendccirles, y favo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0673,synthetic,"proseguiden bcndecirlef, y favo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0674,synthetic,"proseguid en bendecirles, y favor-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0675,synthetic,"proseguid-en benclecirles, yfauo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0676,synthetic,"prosegaid en bendeecírles, y fav-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0677,synthetic,"proseguid en bendecirles,favo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0678,synthetic,"proséguid en bendecirles, y favo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0679,synthetic,"pnoseguid en-bendecirles, y favoa-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0680,synthetic,"prcsegoid en bendécírles,y favo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0681,synthetic,"prosegfuid em endecirlef,y fávo-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0682,synthetic,"proseguid en bendecirles, yfav-","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0683,synthetic,"prófoguid anr bendecirle, y fabo-f","proseguid en bendecirles, y favo-",-1,synthetic_17th_century_spanish,-1
syn_0684,synthetic,recerles. Sean tan fervorosamen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0685,synthetic,recerles. Seann tan fervorosamen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0686,synthetic,recerles. Sean tan fervorosomen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0687,synthetic,reoerles.Seom tan fervorosamen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0688,synthetic,recerles.Seau tan fervorosemen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0689,synthetic,recerles. Sean tan fervorosamen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0690,synthetic,recerle. Seán -tan fervorosamn-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0691,synthetic,recerles..Sean ta fervoroome-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0692,synthetic,recerles. Sean tan fervorosamen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0693,synthetic,recerles. eam tanfervorosameu-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0694,synthetic,tecenlnef.eSeonan fcrborosaemen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0695,synthetic,reerles. .Sean tan fervorosamen-,recerles. Sean tan fervorosamen-,-1,synthetic_17th_century_spanish,-1
syn_0696,synthetic,te devotos de vuestra Admirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0697,synthetic,te devotos de vaestra Admirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0698,synthetic,te dovotos de vu-estra Admirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0699,synthetic,te devotos de vuéstra Admirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0700,synthetic,te devotos de vcstra Admirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0701,synthetic,te devotos devuestra Admlrable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0702,synthetic,te dcvotos de vuestra Admirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
syn_0703,synthetic,te evóros de vuestra eAdmirable,te devotos de vuestra Admirable,-1,synthetic_17th_century_spanish,-1
